LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
825,17/06/09,20:10:56,INFO,executor.Executor,Running task 1.0 in stage 23.0 (TID 940),E24,Running task <*> in stage <*> (TID <*>)
826,17/06/09,20:10:56,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 32,E29,Started reading broadcast variable <*>
827,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 951,E11,Got assigned task <*>
828,17/06/09,20:10:56,INFO,executor.Executor,Running task 2.0 in stage 23.0 (TID 951),E24,Running task <*> in stage <*> (TID <*>)
829,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 958,E11,Got assigned task <*>
830,17/06/09,20:10:56,INFO,executor.Executor,Running task 3.0 in stage 23.0 (TID 958),E24,Running task <*> in stage <*> (TID <*>)
831,17/06/09,20:10:56,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 959,E11,Got assigned task <*>
832,17/06/09,20:10:56,INFO,executor.Executor,Running task 4.0 in stage 23.0 (TID 959),E24,Running task <*> in stage <*> (TID <*>)
833,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_32_piece0 stored as bytes in memory (estimated size 5.7 KB, free 406.3 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
834,17/06/09,20:10:56,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 32 took 16 ms,E20,Reading broadcast variable <*> took <*> ms
835,17/06/09,20:10:56,INFO,storage.MemoryStore,"Block broadcast_32 stored as values in memory (estimated size 10.1 KB, free 400.4 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
836,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_30_0 locally,E10,Found block rdd_<*> locally
837,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_30_3 locally,E10,Found block rdd_<*> locally
838,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_30_2 locally,E10,Found block rdd_<*> locally
839,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_30_1 locally,E10,Found block rdd_<*> locally
840,17/06/09,20:10:56,INFO,storage.BlockManager,Found block rdd_30_4 locally,E10,Found block rdd_<*> locally
841,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 39, boot = -134, init = 173, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
842,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -130, init = 170, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
843,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -132, init = 172, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
844,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 42, boot = -132, init = 173, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
845,17/06/09,20:10:56,INFO,python.PythonRunner,"Times: total = 40, boot = -129, init = 168, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
846,17/06/09,20:10:56,INFO,executor.Executor,Finished task 0.0 in stage 23.0 (TID 926). 2211 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
847,17/06/09,20:10:56,INFO,executor.Executor,Finished task 2.0 in stage 23.0 (TID 951). 2223 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
848,17/06/09,20:10:56,INFO,executor.Executor,Finished task 3.0 in stage 23.0 (TID 958). 2223 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
849,17/06/09,20:10:56,INFO,executor.Executor,Finished task 4.0 in stage 23.0 (TID 959). 2223 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
850,17/06/09,20:10:56,INFO,executor.Executor,Finished task 1.0 in stage 23.0 (TID 940). 2223 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
851,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 970,E11,Got assigned task <*>
852,17/06/09,20:10:57,INFO,executor.Executor,Running task 0.0 in stage 24.0 (TID 970),E24,Running task <*> in stage <*> (TID <*>)
853,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 984,E11,Got assigned task <*>
854,17/06/09,20:10:57,INFO,executor.Executor,Running task 1.0 in stage 24.0 (TID 984),E24,Running task <*> in stage <*> (TID <*>)
855,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 998,E11,Got assigned task <*>
856,17/06/09,20:10:57,INFO,executor.Executor,Running task 2.0 in stage 24.0 (TID 998),E24,Running task <*> in stage <*> (TID <*>)
857,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1012,E11,Got assigned task <*>
858,17/06/09,20:10:57,INFO,executor.Executor,Running task 3.0 in stage 24.0 (TID 1012),E24,Running task <*> in stage <*> (TID <*>)
859,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1026,E11,Got assigned task <*>
860,17/06/09,20:10:57,INFO,executor.Executor,Running task 4.0 in stage 24.0 (TID 1026),E24,Running task <*> in stage <*> (TID <*>)
861,17/06/09,20:10:57,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 33,E29,Started reading broadcast variable <*>
862,17/06/09,20:10:57,INFO,storage.MemoryStore,"Block broadcast_33_piece0 stored as bytes in memory (estimated size 29.5 KB, free 404.8 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
863,17/06/09,20:10:57,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 33 took 9 ms,E20,Reading broadcast variable <*> took <*> ms
864,17/06/09,20:10:57,INFO,storage.MemoryStore,"Block broadcast_33 stored as values in memory (estimated size 82.1 KB, free 486.9 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
865,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_6_4 locally,E10,Found block rdd_<*> locally
866,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_6_3 locally,E10,Found block rdd_<*> locally
867,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_6_2 locally,E10,Found block rdd_<*> locally
868,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_6_1 locally,E10,Found block rdd_<*> locally
869,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_6_0 locally,E10,Found block rdd_<*> locally
870,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
871,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
872,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
873,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
874,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
875,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 40, boot = -340, init = 380, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
876,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 40, boot = -337, init = 376, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
877,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 42, boot = -343, init = 384, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
878,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -342, init = 381, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
879,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 41, boot = -343, init = 384, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
880,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000003_1012' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000003,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
881,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000004_1026' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000004,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
882,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000002_998' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000002,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
883,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000000_970' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000000,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
884,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000001_984' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000001,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
885,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000004_1026: Committed,E1,attempt_<*>: Committed
886,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000002_998: Committed,E1,attempt_<*>: Committed
887,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000003_1012: Committed,E1,attempt_<*>: Committed
888,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000001_984: Committed,E1,attempt_<*>: Committed
889,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000000_970: Committed,E1,attempt_<*>: Committed
890,17/06/09,20:10:57,INFO,executor.Executor,Finished task 3.0 in stage 24.0 (TID 1012). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
891,17/06/09,20:10:57,INFO,executor.Executor,Finished task 4.0 in stage 24.0 (TID 1026). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
892,17/06/09,20:10:57,INFO,executor.Executor,Finished task 1.0 in stage 24.0 (TID 984). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
893,17/06/09,20:10:57,INFO,executor.Executor,Finished task 2.0 in stage 24.0 (TID 998). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
894,17/06/09,20:10:57,INFO,executor.Executor,Finished task 0.0 in stage 24.0 (TID 970). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
895,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1125,E11,Got assigned task <*>
896,17/06/09,20:10:57,INFO,executor.Executor,Running task 40.0 in stage 24.0 (TID 1125),E24,Running task <*> in stage <*> (TID <*>)
897,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1126,E11,Got assigned task <*>
898,17/06/09,20:10:57,INFO,executor.Executor,Running task 41.0 in stage 24.0 (TID 1126),E24,Running task <*> in stage <*> (TID <*>)
899,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1127,E11,Got assigned task <*>
900,17/06/09,20:10:57,INFO,executor.Executor,Running task 42.0 in stage 24.0 (TID 1127),E24,Running task <*> in stage <*> (TID <*>)
901,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1128,E11,Got assigned task <*>
902,17/06/09,20:10:57,INFO,executor.Executor,Running task 43.0 in stage 24.0 (TID 1128),E24,Running task <*> in stage <*> (TID <*>)
903,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1129,E11,Got assigned task <*>
904,17/06/09,20:10:57,INFO,executor.Executor,Running task 44.0 in stage 24.0 (TID 1129),E24,Running task <*> in stage <*> (TID <*>)
905,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_0 locally,E10,Found block rdd_<*> locally
906,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_1 locally,E10,Found block rdd_<*> locally
907,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_2 locally,E10,Found block rdd_<*> locally
908,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_3 locally,E10,Found block rdd_<*> locally
909,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_4 locally,E10,Found block rdd_<*> locally
910,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
911,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
912,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
913,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
914,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
915,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -397, init = 436, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
916,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 38, boot = -405, init = 443, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
917,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 40, boot = -400, init = 440, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
918,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 38, boot = -390, init = 428, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
919,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 41, boot = -398, init = 439, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
920,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000044_1129' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000044,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
921,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000044_1129: Committed,E1,attempt_<*>: Committed
922,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000043_1128' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000043,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
923,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000040_1125' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000040,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
924,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000043_1128: Committed,E1,attempt_<*>: Committed
925,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000040_1125: Committed,E1,attempt_<*>: Committed
926,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000042_1127' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000042,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
927,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000042_1127: Committed,E1,attempt_<*>: Committed
928,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000041_1126' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000041,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
929,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000041_1126: Committed,E1,attempt_<*>: Committed
930,17/06/09,20:10:57,INFO,executor.Executor,Finished task 44.0 in stage 24.0 (TID 1129). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
931,17/06/09,20:10:57,INFO,executor.Executor,Finished task 43.0 in stage 24.0 (TID 1128). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
932,17/06/09,20:10:57,INFO,executor.Executor,Finished task 40.0 in stage 24.0 (TID 1125). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
933,17/06/09,20:10:57,INFO,executor.Executor,Finished task 42.0 in stage 24.0 (TID 1127). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
934,17/06/09,20:10:57,INFO,executor.Executor,Finished task 41.0 in stage 24.0 (TID 1126). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
935,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1135,E11,Got assigned task <*>
936,17/06/09,20:10:57,INFO,executor.Executor,Running task 80.0 in stage 24.0 (TID 1135),E24,Running task <*> in stage <*> (TID <*>)
937,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1136,E11,Got assigned task <*>
938,17/06/09,20:10:57,INFO,executor.Executor,Running task 81.0 in stage 24.0 (TID 1136),E24,Running task <*> in stage <*> (TID <*>)
939,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1137,E11,Got assigned task <*>
940,17/06/09,20:10:57,INFO,executor.Executor,Running task 82.0 in stage 24.0 (TID 1137),E24,Running task <*> in stage <*> (TID <*>)
941,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1138,E11,Got assigned task <*>
942,17/06/09,20:10:57,INFO,executor.Executor,Running task 83.0 in stage 24.0 (TID 1138),E24,Running task <*> in stage <*> (TID <*>)
943,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1141,E11,Got assigned task <*>
944,17/06/09,20:10:57,INFO,executor.Executor,Running task 84.0 in stage 24.0 (TID 1141),E24,Running task <*> in stage <*> (TID <*>)
945,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_0 locally,E10,Found block rdd_<*> locally
946,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_1 locally,E10,Found block rdd_<*> locally
947,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_2 locally,E10,Found block rdd_<*> locally
948,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_3 locally,E10,Found block rdd_<*> locally
949,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_4 locally,E10,Found block rdd_<*> locally
950,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
951,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
952,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
953,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
954,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>
955,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 37, boot = -87, init = 124, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
956,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -79, init = 118, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
957,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -86, init = 125, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
958,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 42, boot = -81, init = 122, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
959,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 41, boot = -83, init = 123, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
960,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000083_1138' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000083,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
961,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000083_1138: Committed,E1,attempt_<*>: Committed
962,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000084_1141' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000084,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
963,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000080_1135' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000080,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
964,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000084_1141: Committed,E1,attempt_<*>: Committed
965,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000080_1135: Committed,E1,attempt_<*>: Committed
966,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000082_1137' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000082,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
967,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000082_1137: Committed,E1,attempt_<*>: Committed
968,17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000081_1136' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000081,E25,Saved output of task 'attempt_<*>' to hdfs://<*>
969,17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000081_1136: Committed,E1,attempt_<*>: Committed
970,17/06/09,20:10:58,INFO,executor.Executor,Finished task 83.0 in stage 24.0 (TID 1138). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
971,17/06/09,20:10:58,INFO,executor.Executor,Finished task 84.0 in stage 24.0 (TID 1141). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
